2023-07-23 18:35:51,035 - INFO - Start training with 60 flows.
2023-07-23 20:30:50,112 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:31:10,454 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:35:25,728 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:35:41,995 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:35:53,751 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:36:15,621 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:36:33,390 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:36:55,386 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 58
2023-07-23 20:37:02,671 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:37:14,503 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:37:25,863 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:37:37,426 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:37:53,498 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:38:14,549 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:42:29,133 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:42:40,755 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:42:57,333 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:43:08,770 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:43:25,412 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 53
2023-07-23 20:43:36,775 - INFO - SchedulingError: timing isolation constraint unsatisfied.	Scheduled flows: 32
2023-07-23 20:43:53,126 - INFO - SchedulingError: jitter constraint unsatisfied.	Scheduled flows: 53
